200.0,26.0,300.0,9.0e+11,1e+25,0.010439841458332441,4833333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,300.0,9.0e+11,5e+23,0.006747436848669077,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,300.0,9.0e+11,5e+24,0.007154467126335062,8150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,400.0,9.0e+11,1e+24,0.0073983781620805605,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,400.0,9.0e+11,1e+25,0.00849703269381213,1616666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,400.0,9.0e+11,5e+23,0.007500478030832106,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,400.0,9.0e+11,5e+24,0.008099834599566895,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,500.0,9.0e+11,1e+24,0.00826776129351181,2183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,500.0,9.0e+11,1e+25,0.01004478877761727,3033333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,500.0,9.0e+11,5e+23,0.0071400109338743524,4233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,26.0,500.0,9.0e+11,5e+24,0.007825787726405726,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,300.0,9.0e+11,1e+24,0.00706535038238133,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,300.0,9.0e+11,1e+25,0.007986568450069995,1616666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,300.0,9.0e+11,5e+23,0.006422061412626242,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,300.0,9.0e+11,5e+24,0.00752510543787002,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,400.0,9.0e+11,1e+24,0.007711584801531754,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,400.0,9.0e+11,1e+25,0.007986612427523231,1216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,400.0,9.0e+11,5e+23,0.006342431153917447,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,400.0,9.0e+11,5e+24,0.00789177594615619,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,500.0,9.0e+11,1e+24,0.006999381699493021,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,500.0,9.0e+11,1e+25,0.00833470984113855,4050000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,500.0,9.0e+11,5e+23,0.007495693778331291,2116666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,27.0,500.0,9.0e+11,5e+24,0.009267788918028026,1266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,300.0,9.0e+11,1e+24,0.0062638220534081395,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,300.0,9.0e+11,1e+25,0.00902912183477629,5166666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,300.0,9.0e+11,5e+23,0.007211196281872798,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,300.0,9.0e+11,5e+24,0.008505027553688864,1166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,400.0,9.0e+11,1e+24,0.008172609423333543,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,400.0,9.0e+11,1e+25,0.009804784782232116,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,400.0,9.0e+11,5e+23,0.008491511658984563,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,400.0,9.0e+11,5e+24,0.009863873434883019,7000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,500.0,9.0e+11,1e+24,0.007617889285507675,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,500.0,9.0e+11,1e+25,0.009863703041831996,7283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,500.0,9.0e+11,5e+23,0.0071138042124046915,2133333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,28.0,500.0,9.0e+11,5e+24,0.007705154243590222,1200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,300.0,9.0e+11,1e+24,0.007286181901737198,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,300.0,9.0e+11,1e+25,0.009189034449167577,4850000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,300.0,9.0e+11,5e+23,0.00700811013176638,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,300.0,9.0e+11,5e+24,0.008177534977314018,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,400.0,9.0e+11,1e+24,0.007730221593394091,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,400.0,9.0e+11,1e+25,0.008957163002303415,4850000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,400.0,9.0e+11,5e+23,0.008181311626719931,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,400.0,9.0e+11,5e+24,0.00846277453475028,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,500.0,9.0e+11,1e+24,0.006566441208094216,4350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,500.0,9.0e+11,1e+25,0.008249783959265686,5233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,500.0,9.0e+11,5e+23,0.009278083377977111,2150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,29.0,500.0,9.0e+11,5e+24,0.007263616878597175,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,300.0,9.0e+11,1e+24,0.0069469378354662095,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,300.0,9.0e+11,1e+25,0.010396002215345299,6183333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,300.0,9.0e+11,5e+23,0.00791610159621814,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,300.0,9.0e+11,5e+24,0.008377089004739309,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,400.0,9.0e+11,1e+24,0.007500709138164608,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,400.0,9.0e+11,1e+25,0.008772729333503416,4850000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,400.0,9.0e+11,5e+23,0.006789475929685868,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,400.0,9.0e+11,5e+24,0.007482059890686751,2066666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,500.0,9.0e+11,1e+24,0.00741005576150454,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,500.0,9.0e+11,1e+25,0.009429233329857005,5016666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,500.0,9.0e+11,5e+23,0.0075318051540563535,1033333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,30.0,500.0,9.0e+11,5e+24,0.00879153244548208,4716666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,300.0,9.0e+11,1e+24,0.00767728715508441,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,300.0,9.0e+11,1e+25,0.0960603640095757,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,300.0,9.0e+11,5e+23,0.008810975432693699,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,300.0,9.0e+11,5e+24,0.0075806247564683205,2366666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,400.0,9.0e+11,1e+24,0.009075905786151164,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,400.0,9.0e+11,1e+25,0.008452302340310563,4983333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,400.0,9.0e+11,5e+23,0.00865401958648871,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,400.0,9.0e+11,5e+24,0.007418768847293136,1216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,500.0,9.0e+11,1e+24,0.007378674509409733,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,500.0,9.0e+11,1e+25,0.008096923006975783,2483333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,500.0,9.0e+11,5e+23,0.00830317745179842,6516666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,35.0,500.0,9.0e+11,5e+24,0.007753067407223957,4750000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,300.0,9.0e+11,1e+24,0.01689322672847635,466666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,300.0,9.0e+11,1e+25,0.28690647111891027,166666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,300.0,9.0e+11,5e+23,0.010965005370049173,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,300.0,9.0e+11,5e+24,0.07064733454770417,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,400.0,9.0e+11,1e+24,0.01504467927528588,500000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,400.0,9.0e+11,1e+25,0.4114276562332774,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,400.0,9.0e+11,5e+23,0.008885465738659922,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,400.0,9.0e+11,5e+24,0.009377686413229915,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,500.0,9.0e+11,1e+24,0.007573378135704432,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,500.0,9.0e+11,1e+25,0.009066922717911138,1333333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,500.0,9.0e+11,5e+23,0.008911141424070394,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,40.0,500.0,9.0e+11,5e+24,0.008624587109504155,1366666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,300.0,9.0e+11,1e+24,0.02017934018780656,300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,300.0,9.0e+11,1e+25,0.8648899652861383,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,300.0,9.0e+11,5e+23,0.009686779520700677,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,300.0,9.0e+11,5e+24,0.19595926480257456,283333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,400.0,9.0e+11,1e+24,0.019697375492336043,333333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,400.0,9.0e+11,1e+25,0.6243619397858988,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,400.0,9.0e+11,5e+23,0.010710738879957628,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,400.0,9.0e+11,5e+24,0.2303093486201958,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,500.0,9.0e+11,1e+24,0.016421905701877085,350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,500.0,9.0e+11,1e+25,0.6446229794446734,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,500.0,9.0e+11,5e+23,0.015404575957103851,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,45.0,500.0,9.0e+11,5e+24,0.07415361081662297,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,300.0,9.0e+11,1e+24,0.03105155136310511,266666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,300.0,9.0e+11,1e+25,0.5975984905298515,233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,300.0,9.0e+11,5e+23,0.01013155717756281,300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,300.0,9.0e+11,5e+24,0.33044725528506774,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,400.0,9.0e+11,1e+24,0.019733646970293426,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,400.0,9.0e+11,1e+25,0.6283554731200982,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,400.0,9.0e+11,5e+23,0.011060614391889564,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,400.0,9.0e+11,5e+24,0.25486366019138146,233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,500.0,9.0e+11,1e+24,0.020408089483275854,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,500.0,9.0e+11,1e+25,0.8278512264949303,83333333333.33333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,500.0,9.0e+11,5e+23,0.012273977794804537,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,50.0,500.0,9.0e+11,5e+24,0.2393710730753709,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,300.0,9.0e+11,1e+24,0.03526793529685839,233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,300.0,9.0e+11,1e+25,0.657740016991454,266666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,300.0,9.0e+11,5e+23,0.010213059434565727,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,300.0,9.0e+11,5e+24,0.20468786623441704,316666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,400.0,9.0e+11,1e+24,0.029746115068184323,316666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,400.0,9.0e+11,1e+25,0.8268869736315696,266666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,400.0,9.0e+11,5e+23,0.012027973821027214,333333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,400.0,9.0e+11,5e+24,0.30409249107979014,300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,500.0,9.0e+11,1e+24,0.027514979338841457,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,500.0,9.0e+11,1e+25,0.9112446491902,166666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,500.0,9.0e+11,5e+23,0.014134999955807215,166666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,55.0,500.0,9.0e+11,5e+24,0.2650394033820977,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,300.0,9.0e+11,1e+24,0.020814445027955795,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,300.0,9.0e+11,1e+25,0.40988083094103717,283333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,300.0,9.0e+11,5e+23,0.010536208138713754,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,300.0,9.0e+11,5e+24,0.3703158899126045,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,400.0,9.0e+11,1e+24,0.029699166413654717,250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,400.0,9.0e+11,1e+25,0.5064747886774307,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,400.0,9.0e+11,5e+23,0.011204677935265289,266666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,400.0,9.0e+11,5e+24,0.25808910343686337,283333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,500.0,9.0e+11,1e+24,0.01614042543908953,333333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,500.0,9.0e+11,1e+25,0.3393977553180702,316666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,500.0,9.0e+11,5e+23,0.011222235246845801,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
200.0,60.0,500.0,9.0e+11,5e+24,0.24330425077381473,300000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,300.0,9.0e+11,1e+24,0.010797072640202023,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,300.0,9.0e+11,1e+25,0.011289559392723598,4766666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,300.0,9.0e+11,5e+23,0.007557102833617004,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,300.0,9.0e+11,5e+24,0.013016869799294475,2316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,400.0,9.0e+11,1e+24,0.01317427689660446,6400000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,400.0,9.0e+11,1e+25,0.018575352736012574,1566666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,400.0,9.0e+11,5e+23,0.012118753947459834,2083333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,400.0,9.0e+11,5e+24,0.01346771858326104,7000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,500.0,9.0e+11,1e+24,0.017403405305840607,2116666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,500.0,9.0e+11,1e+25,0.02006642486110534,1233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,500.0,9.0e+11,5e+23,0.013958067444619193,6333333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,10.0,500.0,9.0e+11,5e+24,0.015858286908104955,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,300.0,9.0e+11,1e+24,0.009009354353995145,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,300.0,9.0e+11,1e+25,0.014378064909515518,3466666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,300.0,9.0e+11,5e+23,0.008164933089448058,2066666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,300.0,9.0e+11,5e+24,0.011567600397710372,1166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,400.0,9.0e+11,1e+24,0.012570932341429473,4283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,400.0,9.0e+11,1e+25,0.015685405038967367,1216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,400.0,9.0e+11,5e+23,0.010245634296284906,2083333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,400.0,9.0e+11,5e+24,0.013284492357527976,1166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,500.0,9.0e+11,1e+24,0.011924087172617894,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,500.0,9.0e+11,1e+25,0.021609928306592446,3733333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,500.0,9.0e+11,5e+23,0.013326537376763915,4233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,11.0,500.0,9.0e+11,5e+24,0.015164216405689131,7050000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,300.0,9.0e+11,1e+24,0.008414824689388107,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,300.0,9.0e+11,1e+25,0.011157120035556618,2850000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,300.0,9.0e+11,5e+23,0.00823635633165306,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,300.0,9.0e+11,5e+24,0.010290969786850603,1100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,400.0,9.0e+11,1e+24,0.009704693368329461,2150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,400.0,9.0e+11,1e+25,0.013658283434009644,1966666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,400.0,9.0e+11,5e+23,0.00930892957163545,2100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,400.0,9.0e+11,5e+24,0.012649177719947294,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,500.0,9.0e+11,1e+24,0.011796466739872622,2150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,500.0,9.0e+11,1e+25,0.016031616810510237,2433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,500.0,9.0e+11,5e+23,0.014029012854956589,4200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,12.0,500.0,9.0e+11,5e+24,0.014439989496461286,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,300.0,9.0e+11,1e+24,0.008797252503524563,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,300.0,9.0e+11,1e+25,0.0135502818438654,8350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,300.0,9.0e+11,5e+23,0.007602521594043704,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,300.0,9.0e+11,5e+24,0.011336871534860812,2316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,400.0,9.0e+11,1e+24,0.0096766176879659,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,400.0,9.0e+11,1e+25,0.013332898741621683,4833333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,400.0,9.0e+11,5e+23,0.011407908686460445,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,400.0,9.0e+11,5e+24,0.011991084675771847,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,500.0,9.0e+11,1e+24,0.013414597553044435,2166666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,500.0,9.0e+11,1e+25,0.016937793681342614,1216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,500.0,9.0e+11,5e+23,0.011502335159864064,4216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,13.0,500.0,9.0e+11,5e+24,0.013925847687677568,7050000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,300.0,9.0e+11,1e+24,0.008887576184785832,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,300.0,9.0e+11,1e+25,0.011607404338769962,5950000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,300.0,9.0e+11,5e+23,0.0071658455072413215,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,300.0,9.0e+11,5e+24,0.010814271737142788,2316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,400.0,9.0e+11,1e+24,0.009061549796389724,2150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,400.0,9.0e+11,1e+25,0.013199879150048437,2416666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,400.0,9.0e+11,5e+23,0.009768978578014578,4183333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,400.0,9.0e+11,5e+24,0.010891840988260173,2350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,500.0,9.0e+11,1e+24,0.010048922058149124,4316666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,500.0,9.0e+11,1e+25,0.014695321273748167,2433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,500.0,9.0e+11,5e+23,0.011210388475448496,6350000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,14.0,500.0,9.0e+11,5e+24,0.014834289852082473,4683333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,15.0,300.0,9.0e+11,1e+24,0.008237154427115796,2150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,15.0,300.0,9.0e+11,1e+25,0.011174849026840397,4816666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
220.0,15.0,300.0,9.0e+11,5e+23,0.00695579757872742,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
